EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Estacao,NumDiasSemChuva,Classificacao_Chuva,Ano
469001,2,1995-07-01,1,2.7,13.9,1.0,11,2.7,0.0,1.6,0.0,0.0,0.2,0.0,0.0,2.6,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.6,0.0,0.0,0.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.2,1.6,0.0,Inverno,20,Muito Seco,1995
469001,1,1995-07-01,1,2.7,13.9,1.0,11,2.7,0.0,1.6,0.0,0.0,0.2,0.0,0.0,2.6,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.6,0.0,0.0,0.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.2,1.6,0.0,Inverno,20,Muito Seco,1995
469001,2,1995-06-01,1,17.2,50.9,21.0,13,2.6,15.7,0.2,0.0,0.4,0.0,0.0,1.3,0.0,0.1,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.2,17.2,2.6,0.0,0.0,0.2,0.0,0.0,2.4,0.0,0.0,,Inverno,17,Muito Seco,1995
469001,1,1995-06-01,1,17.2,50.9,21.0,13,2.6,15.7,0.2,0.0,0.4,0.0,0.0,1.3,0.0,0.1,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.2,17.2,2.6,0.0,0.0,0.2,0.0,0.0,2.4,0.0,0.0,,Inverno,17,Muito Seco,1995
469001,2,1995-05-01,1,33.9,80.2,19.0,17,0.0,0.0,0.0,0.6,0.2,0.0,0.0,12.6,0.0,1.6,1.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,33.9,0.0,6.8,7.7,0.0,0.9,0.6,2.2,0.0,2.1,1.4,5.9,1.7,Outono,14,Muito Seco,1995
469001,1,1995-05-01,1,33.9,80.2,19.0,17,0.0,0.0,0.0,0.6,0.2,0.0,0.0,12.6,0.0,1.6,1.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,33.9,0.0,6.8,7.7,0.0,0.9,0.6,2.2,0.0,2.1,1.4,5.9,1.7,Outono,14,Muito Seco,1995
469001,2,1995-04-01,1,68.6,122.19999999999999,3.0,16,0.6,0.4,68.6,2.2,0.2,0.0,0.0,0.0,4.6,0.0,0.0,2.6,0.6,0.0,0.2,0.0,0.0,2.6,0.0,2.2,17.4,0.2,0.0,0.6,0.0,18.6,0.0,0.0,0.6,0.0,,Outono,14,Muito Seco,1995
469001,1,1995-04-01,1,68.6,122.19999999999999,3.0,16,0.6,0.4,68.6,2.2,0.2,0.0,0.0,0.0,4.6,0.0,0.0,2.6,0.6,0.0,0.2,0.0,0.0,2.6,0.0,2.2,17.4,0.2,0.0,0.6,0.0,18.6,0.0,0.0,0.6,0.0,,Outono,14,Muito Seco,1995
469001,2,1995-03-01,1,68.7,315.6,3.0,19,0.0,0.0,68.7,17.8,6.2,0.0,0.8,0.6,14.3,12.6,26.0,0.2,2.2,0.0,57.3,63.4,12.5,0.0,2.6,0.2,26.4,0.0,0.0,0.6,0.0,2.6,0.0,0.0,0.6,0.0,0.0,Outono,12,Muito Chuvoso,1995
469001,1,1995-03-01,1,68.7,315.6,3.0,19,0.0,0.0,68.7,17.8,6.2,0.0,0.8,0.6,14.3,12.6,26.0,0.2,2.2,0.0,57.3,63.4,12.5,0.0,2.6,0.2,26.4,0.0,0.0,0.6,0.0,2.6,0.0,0.0,0.6,0.0,0.0,Outono,12,Muito Chuvoso,1995
469001,2,1995-02-01,1,43.3,123.0,24.0,15,12.9,3.0,2.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.6,0.4,0.0,22.6,6.2,0.0,2.4,28.4,43.3,0.0,0.0,0.2,0.0,,,,Verão,13,Muito Seco,1995
469001,1,1995-02-01,1,43.3,123.0,24.0,15,12.9,3.0,2.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.6,0.4,0.0,22.6,6.2,0.0,2.4,28.4,43.3,0.0,0.0,0.2,0.0,,,,Verão,13,Muito Seco,1995
469001,2,1995-01-01,1,38.6,162.79999999999998,28.0,21,17.8,10.7,0.6,6.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,9.6,1.2,1.0,0.2,2.1,0.0,0.0,3.6,8.0,16.8,10.4,9.6,6.0,38.6,10.6,4.2,0.6,Verão,10,Normal,1995
469001,1,1995-01-01,1,38.6,162.79999999999998,28.0,21,17.8,10.7,0.6,6.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,9.6,1.2,1.0,0.2,2.1,0.0,0.0,3.6,8.0,16.8,10.4,9.6,6.0,38.6,10.6,4.2,0.6,Verão,10,Normal,1995
469001,2,1994-12-01,1,28.9,151.0,24.0,19,0.0,0.0,6.2,0.0,17.6,0.0,3.6,12.7,0.0,5.2,0.0,5.4,6.2,3.0,0.0,0.0,3.6,0.0,6.8,17.0,2.0,0.0,0.0,28.9,3.2,6.6,0.2,0.0,3.2,6.8,12.8,Verão,12,Normal,1994
469001,1,1994-12-01,1,28.9,151.0,24.0,19,0.0,0.0,6.2,0.0,17.6,0.0,3.6,12.7,0.0,5.2,0.0,5.4,6.2,3.0,0.0,0.0,3.6,0.0,6.8,17.0,2.0,0.0,0.0,28.9,3.2,6.6,0.2,0.0,3.2,6.8,12.8,Verão,12,Normal,1994
469001,2,1994-11-01,1,86.6,485.00000000000006,18.0,22,0.1,9.2,29.7,0.1,0.0,0.0,23.3,23.5,2.1,5.5,0.0,0.0,0.0,21.7,0.1,0.0,26.8,86.6,38.9,44.8,17.6,2.0,0.1,2.7,0.0,9.9,67.4,68.6,4.3,0.0,,Primavera,8,Muito Chuvoso,1994
469001,1,1994-11-01,1,86.6,485.00000000000006,18.0,22,0.1,9.2,29.7,0.1,0.0,0.0,23.3,23.5,2.1,5.5,0.0,0.0,0.0,21.7,0.1,0.0,26.8,86.6,38.9,44.8,17.6,2.0,0.1,2.7,0.0,9.9,67.4,68.6,4.3,0.0,,Primavera,8,Muito Chuvoso,1994
469001,2,1994-10-01,1,45.9,179.29999999999998,14.0,22,10.8,21.7,6.2,17.4,0.6,0.2,3.2,0.2,0.0,0.0,0.0,9.6,0.2,45.9,7.0,0.0,0.1,0.0,0.8,6.3,18.4,6.2,2.2,10.8,0.2,10.1,0.0,0.0,0.0,0.0,1.2,Primavera,9,Normal,1994
469001,1,1994-10-01,1,45.9,179.29999999999998,14.0,22,10.8,21.7,6.2,17.4,0.6,0.2,3.2,0.2,0.0,0.0,0.0,9.6,0.2,45.9,7.0,0.0,0.1,0.0,0.8,6.3,18.4,6.2,2.2,10.8,0.2,10.1,0.0,0.0,0.0,0.0,1.2,Primavera,9,Normal,1994
469001,2,1994-09-01,1,36.4,199.6,19.0,26,9.6,4.0,13.6,6.0,0.6,5.2,2.1,0.6,0.2,17.6,6.4,4.8,7.3,0.8,5.8,0.2,0.0,2.8,36.4,4.9,2.2,10.6,8.9,14.8,6.7,21.8,5.7,0.0,0.0,0.0,,Primavera,4,Normal,1994
469001,1,1994-09-01,1,36.4,199.6,19.0,26,9.6,4.0,13.6,6.0,0.6,5.2,2.1,0.6,0.2,17.6,6.4,4.8,7.3,0.8,5.8,0.2,0.0,2.8,36.4,4.9,2.2,10.6,8.9,14.8,6.7,21.8,5.7,0.0,0.0,0.0,,Primavera,4,Normal,1994
469001,2,1994-08-01,1,31.2,259.40000000000003,24.0,30,12.6,0.6,9.3,0.2,16.4,0.1,10.3,9.6,0.6,5.0,28.6,0.0,0.2,0.2,12.4,6.3,26.8,0.4,0.2,0.8,17.2,4.7,19.0,31.2,12.6,9.3,0.9,1.3,0.4,12.4,9.8,Inverno,1,Normal,1994
469001,1,1994-08-01,1,31.2,259.40000000000003,24.0,30,12.6,0.6,9.3,0.2,16.4,0.1,10.3,9.6,0.6,5.0,28.6,0.0,0.2,0.2,12.4,6.3,26.8,0.4,0.2,0.8,17.2,4.7,19.0,31.2,12.6,9.3,0.9,1.3,0.4,12.4,9.8,Inverno,1,Normal,1994
469001,2,1994-07-01,1,18.7,160.4,4.0,24,0.0,6.2,13.6,18.7,13.5,0.0,0.0,1.6,6.7,9.3,12.8,5.7,6.9,0.2,2.9,13.6,3.2,4.1,9.0,0.0,0.1,0.2,2.3,0.6,0.0,5.2,0.0,9.4,13.8,0.0,0.8,Inverno,7,Normal,1994
469001,1,1994-07-01,1,18.7,160.4,4.0,24,0.0,6.2,13.6,18.7,13.5,0.0,0.0,1.6,6.7,9.3,12.8,5.7,6.9,0.2,2.9,13.6,3.2,4.1,9.0,0.0,0.1,0.2,2.3,0.6,0.0,5.2,0.0,9.4,13.8,0.0,0.8,Inverno,7,Normal,1994
469001,2,1994-06-01,1,76.5,341.2,9.0,23,9.2,5.1,24.9,3.9,4.2,5.8,12.9,0.3,76.5,21.2,17.9,9.4,14.9,0.1,0.5,0.0,25.7,0.0,0.0,0.0,25.9,22.3,8.1,12.6,7.3,3.6,28.9,0.0,0.0,0.0,,Inverno,7,Muito Chuvoso,1994
469001,1,1994-06-01,1,76.5,341.2,9.0,23,9.2,5.1,24.9,3.9,4.2,5.8,12.9,0.3,76.5,21.2,17.9,9.4,14.9,0.1,0.5,0.0,25.7,0.0,0.0,0.0,25.9,22.3,8.1,12.6,7.3,3.6,28.9,0.0,0.0,0.0,,Inverno,7,Muito Chuvoso,1994
469001,2,1994-05-01,1,52.9,362.9999999999999,18.0,26,0.0,3.7,3.0,36.1,0.0,27.1,0.4,31.5,0.0,2.3,1.0,9.4,0.0,0.5,0.5,0.2,1.9,52.9,31.9,27.5,1.1,0.0,0.1,15.1,11.7,49.9,7.7,9.4,3.2,30.0,4.9,Outono,5,Muito Chuvoso,1994
469001,1,1994-05-01,1,52.9,362.9999999999999,18.0,26,0.0,3.7,3.0,36.1,0.0,27.1,0.4,31.5,0.0,2.3,1.0,9.4,0.0,0.5,0.5,0.2,1.9,52.9,31.9,27.5,1.1,0.0,0.1,15.1,11.7,49.9,7.7,9.4,3.2,30.0,4.9,Outono,5,Muito Chuvoso,1994
469001,2,1994-04-01,1,45.0,196.79999999999998,13.0,22,3.2,0.0,2.2,18.2,0.2,0.0,13.2,12.2,0.0,0.0,0.6,16.0,45.0,2.4,3.2,13.0,1.2,2.0,0.0,17.0,0.0,0.8,0.0,12.8,13.2,0.0,1.6,1.5,17.2,0.1,,Outono,8,Normal,1994
469001,1,1994-04-01,1,45.0,196.79999999999998,13.0,22,3.2,0.0,2.2,18.2,0.2,0.0,13.2,12.2,0.0,0.0,0.6,16.0,45.0,2.4,3.2,13.0,1.2,2.0,0.0,17.0,0.0,0.8,0.0,12.8,13.2,0.0,1.6,1.5,17.2,0.1,,Outono,8,Normal,1994
469001,2,1994-03-01,1,45.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outono,31,Muito Seco,1994
469001,2,1994-02-01,1,45.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verão,28,Muito Seco,1994
469001,2,1994-01-01,1,45.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verão,31,Muito Seco,1994
469001,2,1993-12-01,1,45.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verão,31,Muito Seco,1993
469001,2,1993-11-01,1,45.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primavera,30,Muito Seco,1993
469001,2,1993-10-01,1,45.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primavera,31,Muito Seco,1993
469001,2,1993-09-01,1,43.6,163.60000000000005,,21,0.0,0.0,0.0,38.6,0.0,10.0,0.0,36.4,0.0,0.0,12.8,0.0,6.2,0.0,8.0,43.6,3.8,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,Primavera,9,Normal,1993
469001,1,1993-09-01,1,43.6,160.0,16.0,9,0.0,0.0,0.0,38.6,0.0,10.0,0.0,36.4,0.0,0.0,12.8,0.0,6.2,0.0,8.0,43.6,3.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Primavera,21,Normal,1993
469001,2,1993-08-01,1,57.6,243.0,27.0,14,0.0,12.0,0.0,13.0,8.8,0.0,0.0,0.0,16.8,25.0,0.0,0.0,6.4,0.0,0.0,18.6,12.2,18.4,0.0,6.4,0.0,24.4,0.0,0.0,5.4,0.0,57.6,18.0,0.0,0.0,0.0,Inverno,17,Normal,1993
469001,1,1993-08-01,1,57.6,243.0,27.0,14,0.0,12.0,0.0,13.0,8.8,0.0,0.0,0.0,16.8,25.0,0.0,0.0,6.4,0.0,0.0,18.6,12.2,18.4,0.0,6.4,0.0,24.4,0.0,0.0,5.4,0.0,57.6,18.0,0.0,0.0,0.0,Inverno,17,Normal,1993
469001,2,1993-07-01,1,30.0,94.8,30.0,13,0.0,0.0,2.6,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.6,12.2,14.8,4.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.6,30.0,10.0,Inverno,18,Muito Seco,1993
469001,1,1993-07-01,1,30.0,94.8,30.0,13,0.0,0.0,2.6,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.6,12.2,14.8,4.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.6,30.0,10.0,Inverno,18,Muito Seco,1993
469001,2,1993-06-01,1,31.5,186.5,25.0,13,0.0,0.0,0.0,26.2,0.0,0.0,18.8,0.0,0.0,6.4,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,6.1,31.5,29.5,18.0,1.8,14.8,5.2,,Inverno,17,Normal,1993
469001,1,1993-06-01,1,31.5,186.5,25.0,13,0.0,0.0,0.0,26.2,0.0,0.0,18.8,0.0,0.0,6.4,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,6.1,31.5,29.5,18.0,1.8,14.8,5.2,,Inverno,17,Normal,1993
469001,2,1993-05-01,1,44.0,120.60000000000001,4.0,6,0.0,0.0,0.0,44.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,33.6,0.0,0.0,0.0,8.4,0.0,0.0,4.8,0.0,0.0,0.0,Outono,25,Muito Seco,1993
469001,1,1993-05-01,1,44.0,120.60000000000001,4.0,6,0.0,0.0,0.0,44.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,33.6,0.0,0.0,0.0,8.4,0.0,0.0,4.8,0.0,0.0,0.0,Outono,25,Muito Seco,1993
469001,2,1993-04-01,1,64.6,460.4,8.0,19,1.8,0.0,26.4,0.0,0.0,57.4,15.4,64.6,0.0,0.0,0.0,0.0,0.0,46.2,20.0,16.8,8.2,50.0,26.8,16.6,8.4,22.0,0.0,0.0,15.6,4.4,9.2,45.4,5.2,0.0,,Outono,11,Muito Chuvoso,1993
469001,1,1993-04-01,1,64.6,460.4,8.0,19,1.8,0.0,26.4,0.0,0.0,57.4,15.4,64.6,0.0,0.0,0.0,0.0,0.0,46.2,20.0,16.8,8.2,50.0,26.8,16.6,8.4,22.0,0.0,0.0,15.6,4.4,9.2,45.4,5.2,0.0,,Outono,11,Muito Chuvoso,1993
469001,2,1993-03-01,1,63.8,310.2,5.0,15,0.0,34.0,0.0,0.0,63.8,0.0,0.0,4.4,23.4,0.0,9.2,4.4,0.0,7.0,0.0,0.0,0.0,6.2,0.0,6.4,23.0,0.0,0.0,26.6,0.0,23.0,50.0,24.2,0.0,4.6,0.0,Outono,16,Muito Chuvoso,1993
469001,1,1993-03-01,1,63.8,310.2,5.0,15,0.0,34.0,0.0,0.0,63.8,0.0,0.0,4.4,23.4,0.0,9.2,4.4,0.0,7.0,0.0,0.0,0.0,6.2,0.0,6.4,23.0,0.0,0.0,26.6,0.0,23.0,50.0,24.2,0.0,4.6,0.0,Outono,16,Muito Chuvoso,1993
469001,2,1993-02-01,1,70.2,215.6,4.0,11,8.2,0.0,15.6,70.2,16.0,0.0,0.0,0.0,13.8,0.0,6.2,0.0,0.0,0.0,10.4,2.2,0.0,0.0,0.0,0.0,0.0,45.4,0.0,15.0,0.0,0.0,0.0,12.6,,,,Verão,17,Normal,1993
469001,1,1993-02-01,1,70.2,215.6,4.0,11,8.2,0.0,15.6,70.2,16.0,0.0,0.0,0.0,13.8,0.0,6.2,0.0,0.0,0.0,10.4,2.2,0.0,0.0,0.0,0.0,0.0,45.4,0.0,15.0,0.0,0.0,0.0,12.6,,,,Verão,17,Normal,1993
469001,2,1993-01-01,1,43.2,218.2,25.0,13,32.2,25.4,11.2,7.0,0.0,25.0,0.0,0.0,0.0,7.2,0.0,0.0,10.4,0.0,6.6,0.0,0.0,0.0,13.8,5.6,0.0,0.0,21.4,0.0,43.2,0.0,0.0,9.2,0.0,0.0,0.0,Verão,18,Normal,1993
469001,1,1993-01-01,1,43.2,218.2,25.0,13,32.2,25.4,11.2,7.0,0.0,25.0,0.0,0.0,0.0,7.2,0.0,0.0,10.4,0.0,6.6,0.0,0.0,0.0,13.8,5.6,0.0,0.0,21.4,0.0,43.2,0.0,0.0,9.2,0.0,0.0,0.0,Verão,18,Normal,1993
469001,2,1992-12-01,1,36.2,245.99999999999997,28.0,13,12.6,0.0,0.0,0.0,23.8,0.0,0.0,2.8,0.0,8.6,0.0,0.0,5.4,0.0,0.0,13.2,0.0,0.0,20.6,13.4,0.0,16.6,0.0,0.0,34.0,0.0,24.2,36.2,0.0,0.0,34.6,Verão,18,Normal,1992
469001,1,1992-12-01,1,36.2,245.99999999999997,28.0,13,12.6,0.0,0.0,0.0,23.8,0.0,0.0,2.8,0.0,8.6,0.0,0.0,5.4,0.0,0.0,13.2,0.0,0.0,20.6,13.4,0.0,16.6,0.0,0.0,34.0,0.0,24.2,36.2,0.0,0.0,34.6,Verão,18,Normal,1992
469001,2,1992-11-01,1,28.8,109.60000000000001,4.0,8,0.0,0.0,0.0,28.8,0.0,0.0,6.6,0.0,0.0,0.0,0.0,16.2,0.0,0.0,4.8,0.0,0.0,0.0,0.0,14.6,0.0,0.0,10.4,0.0,0.0,0.0,0.0,6.2,22.0,0.0,,Primavera,22,Muito Seco,1992
469001,1,1992-11-01,1,28.8,109.60000000000001,4.0,8,0.0,0.0,0.0,28.8,0.0,0.0,6.6,0.0,0.0,0.0,0.0,16.2,0.0,0.0,4.8,0.0,0.0,0.0,0.0,14.6,0.0,0.0,10.4,0.0,0.0,0.0,0.0,6.2,22.0,0.0,,Primavera,22,Muito Seco,1992
469001,2,1992-10-01,1,22.2,99.0,13.0,10,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,2.4,12.4,0.0,22.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,6.4,4.2,0.0,12.6,0.0,Primavera,21,Muito Seco,1992
469001,1,1992-10-01,1,22.2,109.0,13.0,10,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,12.4,12.4,0.0,22.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,6.4,4.2,0.0,12.6,0.0,Primavera,21,Muito Seco,1992
469001,2,1992-09-01,1,45.0,170.20000000000002,20.0,11,0.0,0.0,20.0,0.0,0.0,0.0,6.8,0.0,21.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.4,0.0,5.2,45.0,0.0,0.0,0.0,17.4,10.0,0.0,0.0,6.0,0.0,4.4,,Primavera,19,Normal,1992
469001,1,1992-09-01,1,45.0,170.4,20.0,11,0.0,0.0,20.0,0.0,0.0,0.0,6.8,0.0,21.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.4,0.0,5.4,45.0,0.0,0.0,0.0,17.4,10.0,0.0,0.0,6.0,0.0,4.4,,Primavera,19,Normal,1992
469001,2,1992-08-01,1,33.8,185.6,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0,22.4,33.8,0.0,22.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,30.6,0.0,0.0,Inverno,23,Normal,1992
469001,1,1992-08-01,1,33.8,185.6,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0,22.4,33.8,0.0,22.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,30.6,0.0,0.0,Inverno,23,Normal,1992
469001,2,1992-07-01,1,18.0,55.8,3.0,6,0.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,6.8,0.0,12.6,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inverno,25,Muito Seco,1992
469001,1,1992-07-01,1,18.0,55.8,3.0,6,0.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,6.8,0.0,12.6,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inverno,25,Muito Seco,1992
469001,2,1992-06-01,1,24.0,162.8,17.0,13,17.0,0.0,0.0,6.6,0.0,0.0,23.6,13.0,0.0,10.8,8.2,0.0,0.0,5.2,8.4,0.0,24.0,18.0,8.4,0.0,16.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inverno,17,Normal,1992
469001,1,1992-06-01,1,24.0,162.8,17.0,13,17.0,0.0,0.0,6.6,0.0,0.0,23.6,13.0,0.0,10.8,8.2,0.0,0.0,5.2,8.4,0.0,24.0,18.0,8.4,0.0,16.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Inverno,17,Normal,1992
469001,2,1992-05-01,1,75.0,196.39999999999998,9.0,11,0.0,0.0,0.0,30.4,0.0,0.0,0.0,7.0,75.0,0.0,4.0,9.8,7.2,0.0,10.8,0.0,0.0,4.2,0.0,0.0,14.0,17.8,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,Outono,20,Normal,1992
469001,1,1992-05-01,1,75.0,196.39999999999998,9.0,11,0.0,0.0,0.0,30.4,0.0,0.0,0.0,7.0,75.0,0.0,4.0,9.8,7.2,0.0,10.8,0.0,0.0,4.2,0.0,0.0,14.0,17.8,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,Outono,20,Normal,1992
469001,2,1992-04-01,1,203.2,390.0,8.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.2,16.4,0.0,8.0,0.0,43.4,0.0,0.0,5.4,0.0,0.0,6.0,8.4,0.0,0.0,0.0,39.4,30.4,0.0,8.8,20.6,0.0,0.0,,Outono,19,Muito Chuvoso,1992
469001,1,1992-04-01,1,203.2,390.0,8.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.2,16.4,0.0,8.0,0.0,43.4,0.0,0.0,5.4,0.0,0.0,6.0,8.4,0.0,0.0,0.0,39.4,30.4,0.0,8.8,20.6,0.0,0.0,,Outono,19,Muito Chuvoso,1992
469001,2,1992-03-01,1,67.8,459.4,13.0,15,33.2,16.8,15.0,55.0,25.0,18.6,33.0,19.0,18.8,0.0,50.0,41.0,67.8,34.6,6.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outono,16,Muito Chuvoso,1992
469001,1,1992-03-01,1,67.8,459.4,13.0,15,33.2,16.8,15.0,55.0,25.0,18.6,33.0,19.0,18.8,0.0,50.0,41.0,67.8,34.6,6.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outono,16,Muito Chuvoso,1992
469001,2,1992-02-01,1,66.0,189.99999999999997,23.0,12,0.0,1.0,10.4,0.0,6.6,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,46.4,0.0,0.0,66.0,8.0,4.4,13.0,2.2,0.0,0.0,,,Verão,17,Normal,1992
469001,1,1992-02-01,1,66.0,189.99999999999997,23.0,12,0.0,1.0,10.4,0.0,6.6,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,46.4,0.0,0.0,66.0,8.0,4.4,13.0,2.2,0.0,0.0,,,Verão,17,Normal,1992
469001,2,1992-01-01,1,27.0,324.79999999999995,22.0,20,12.2,0.0,0.0,25.0,6.8,9.0,0.0,20.0,23.2,18.8,16.6,21.4,22.8,6.0,19.0,0.0,10.0,12.0,0.0,13.2,11.8,27.0,0.0,0.0,16.8,0.0,8.2,25.0,0.0,0.0,0.0,Verão,11,Muito Chuvoso,1992
469001,1,1992-01-01,1,27.0,324.79999999999995,22.0,20,12.2,0.0,0.0,25.0,6.8,9.0,0.0,20.0,23.2,18.8,16.6,21.4,22.8,6.0,19.0,0.0,10.0,12.0,0.0,13.2,11.8,27.0,0.0,0.0,16.8,0.0,8.2,25.0,0.0,0.0,0.0,Verão,11,Muito Chuvoso,1992
469001,2,1991-12-01,1,25.0,258.5,,28,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,12.0,0.0,12.0,10.2,8.0,0.0,15.4,6.8,8.2,7.0,0.0,25.0,Verão,3,Normal,1991
469001,1,1991-12-01,1,25.0,258.5,31.0,28,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,12.0,0.0,12.0,10.2,8.0,0.0,15.4,6.8,8.2,7.0,0.0,25.0,Verão,3,Normal,1991
469001,2,1991-11-01,1,45.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primavera,30,Muito Seco,1991
469001,2,1991-10-01,1,23.6,44.800000000000004,9.0,3,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Primavera,28,Muito Seco,1991
469001,1,1991-10-01,1,23.6,44.800000000000004,9.0,3,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Primavera,28,Muito Seco,1991
